source_run,model_label,serving_mode,source_file,model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,(p)seq/s/worker,(d)seq/s/worker,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,(e)workers,(e)tp,(e)pp,(e)parallel,(e)memory,backend_label,satisfies_sla,cluster_total_gpus,raw_candidate_tps,cluster_tps_8gpu,output_token_throughput_8gpu,per_gpu_throughput_8gpu,per_gpu_output_token_throughput,per_user_tps,plot_label,is_model_pareto_frontier
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,5,0.396,5.0,5.0,486.134,11.971,12444.924,0.396,0.099,395.508,98.877,83.537,4,4.0,1.0,1.0,2.0,2.0,tp4pp1dp1etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,110.083,0.005,1.0,4.0,4004.0,4000.0,4.0,trtllm,1.3.0rc10,b300_sxm,0.0,98.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,395.508,791.016,791.016,98.877,98.877,83.537,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,10,0.79,10.0,10.0,772.425,11.594,12355.079,0.79,0.099,788.917,98.615,86.25,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.712,0.005,2.0,8.0,8008.0,8000.0,8.0,trtllm,1.3.0rc10,b300_sxm,0.0,98.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,788.917,788.92,788.92,98.615,98.615,86.25,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,9,0.716,9.0,9.0,772.347,11.506,12267.174,0.716,0.089,714.981,89.373,86.909,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.431,0.004,2.0,7.0,8007.0,8000.0,7.0,trtllm,1.3.0rc10,b300_sxm,0.0,89.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,714.981,714.984,714.984,89.373,89.373,86.909,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.336,4.0,4.0,791.658,11.496,12276.385,0.336,0.084,336.061,84.015,86.985,4,4.0,1.0,1.0,2.0,2.0,tp4pp1dp1etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,109.803,0.002,2.0,2.0,8002.0,8000.0,2.0,trtllm,1.3.0rc10,b300_sxm,0.0,84.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,336.061,672.12,672.12,84.015,84.015,86.985,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.334,4.0,4.0,474.491,11.322,11785.14,0.334,0.083,333.49,83.372,88.324,4,4.0,1.0,1.0,2.0,2.0,tp4pp1dp1etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,109.803,0.004,1.0,3.0,4003.0,4000.0,3.0,trtllm,1.3.0rc10,b300_sxm,0.0,83.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,333.49,666.976,666.976,83.372,83.372,88.324,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,8,0.662,8.0,8.0,753.882,11.022,11765.235,0.662,0.083,660.903,82.613,90.725,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.151,0.004,2.0,6.0,8006.0,8000.0,6.0,trtllm,1.3.0rc10,b300_sxm,0.0,82.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,660.903,660.904,660.904,82.613,82.613,90.725,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,7,0.589,7.0,7.0,753.805,10.806,11549.197,0.589,0.074,588.79,73.599,92.539,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.87,0.004,2.0,5.0,8005.0,8000.0,5.0,trtllm,1.3.0rc10,b300_sxm,0.0,73.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,588.79,588.792,588.792,73.599,73.599,92.539,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,6,0.532,6.0,6.0,735.345,10.557,11281.934,0.532,0.067,531.79,66.474,94.723,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.59,0.003,2.0,4.0,8004.0,8000.0,4.0,trtllm,1.3.0rc10,b300_sxm,0.0,66.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,531.79,531.792,531.792,66.474,66.474,94.723,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,5,0.456,5.0,5.0,446.36,10.364,10799.723,0.456,0.057,455.321,56.915,96.49,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.31,0.005,1.0,4.0,4004.0,4000.0,4.0,trtllm,1.3.0rc10,b300_sxm,0.0,56.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,455.321,455.32,455.32,56.915,56.915,96.49,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,5,0.453,5.0,5.0,735.217,10.316,11040.586,0.453,0.057,452.845,56.606,96.94,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.31,0.002,2.0,3.0,8003.0,8000.0,3.0,trtllm,1.3.0rc10,b300_sxm,0.0,56.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,452.845,452.848,452.848,56.606,56.606,96.94,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.384,4.0,4.0,716.711,10.046,10752.388,0.384,0.048,384.112,48.014,99.545,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.029,0.002,2.0,2.0,8002.0,8000.0,2.0,trtllm,1.3.0rc10,b300_sxm,0.0,48.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,384.112,384.112,384.112,48.014,48.014,99.545,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.381,4.0,4.0,435.593,9.891,10316.618,0.381,0.048,380.619,47.577,101.103,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.029,0.004,1.0,3.0,4003.0,4000.0,3.0,trtllm,1.3.0rc10,b300_sxm,0.0,47.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,380.619,380.616,380.616,47.577,47.577,101.103,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,3,0.301,3.0,3.0,443.203,9.533,9967.121,0.301,0.038,300.977,37.622,104.894,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,59.749,0.003,1.0,2.0,4002.0,4000.0,2.0,trtllm,1.3.0rc10,b300_sxm,0.0,37.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,300.977,300.976,300.976,37.622,37.622,104.894,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,2,0.214,2.0,2.0,431.903,9.146,9568.832,0.214,0.027,213.498,26.687,109.337,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,59.468,0.002,1.0,1.0,4001.0,4000.0,1.0,trtllm,1.3.0rc10,b300_sxm,0.0,26.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,213.498,213.496,213.496,26.687,26.687,109.337,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1,0.12,1.0,1.0,412.72,8.096,8500.732,0.12,0.015,120.286,15.036,123.516,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,59.188,0.001,1.0,1.0,4000.0,4000.0,1.0,trtllm,1.3.0rc10,b300_sxm,0.0,15.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,120.286,120.288,120.288,15.036,15.036,123.516,GLM-5 NVFP4 / trtllm / agg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,480,14.64,,,442.606,29.977,30389.629,14.64,1.83,14640.3,1830.038,33.359,8,,,,,,,,,,,,,,,,,,,vllm,,,0.0,1830.038,1.0,4.0,1.0,120.0,480.0,1.0,16.267,16.028,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,158.287,vllm,0.19.0,b300_sxm,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,170.538,vllm,0.19.0,b300_sxm,0.0,0.0,0.0,,0.0,vllm,True,8,14640.3,14640.304,14640.304,1830.038,1830.038,33.359,Kimi K2.5 NVFP4 / vllm / disagg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,512,13.595,,,476.64,29.57,30017.07,13.595,1.699,13595.4,1699.425,33.818,8,,,,,,,,,,,,,,,,,,,trtllm,,,0.0,1699.425,1.0,4.0,1.0,128.0,512.0,1.0,15.106,17.332,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,158.287,trtllm,1.3.0rc10,b300_sxm,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,fp8,nvfp4,half,171.862,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,13595.4,13595.4,13595.4,1699.425,1699.425,33.818,Kimi K2.5 NVFP4 / trtllm / disagg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,384,13.074,48.0,384.0,1129.877,28.609,29710.412,13.074,1.634,13061.169,1632.646,34.954,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,101.125,0.048,1.0,47.0,4047.0,4000.0,47.0,sglang,0.5.10,b300_sxm,0.0,1632.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,13061.169,13061.168,13061.168,1632.646,1632.646,34.954,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,384,12.741,48.0,384.0,1770.096,28.484,30225.436,12.741,1.593,12728.036,1591.004,35.108,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,110.458,0.024,2.0,46.0,8046.0,8000.0,46.0,sglang,0.5.10,b300_sxm,0.0,1591.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,12728.036,12728.032,12728.032,1591.004,1591.004,35.108,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,320,12.329,40.0,320.0,1085.425,25.184,26244.196,12.329,1.541,12317.087,1539.636,39.708,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,99.798,0.04,1.0,39.0,4039.0,4000.0,39.0,sglang,0.5.10,b300_sxm,0.0,1539.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,12317.087,12317.088,12317.088,1539.636,1539.636,39.708,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,320,12.04,40.0,320.0,1652.287,24.913,26540.682,12.04,1.505,12028.075,1503.509,40.139,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,109.131,0.02,2.0,38.0,8038.0,8000.0,38.0,sglang,0.5.10,b300_sxm,0.0,1503.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,12028.075,12028.072,12028.072,1503.509,1503.509,40.139,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,256,11.332,32.0,256.0,970.788,21.812,22760.947,11.332,1.417,11320.765,1415.096,45.846,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,98.47,0.032,1.0,31.0,4031.0,4000.0,31.0,sglang,0.5.10,b300_sxm,0.0,1415.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,11320.765,11320.768,11320.768,1415.096,1415.096,45.846,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,256,11.093,32.0,256.0,1534.723,21.404,22917.213,11.093,1.387,11082.153,1385.269,46.72,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,107.803,0.016,2.0,30.0,8030.0,8000.0,30.0,sglang,0.5.10,b300_sxm,0.0,1385.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,11082.153,11082.152,11082.152,1385.269,1385.269,46.72,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,224,10.707,28.0,224.0,913.632,20.138,21031.506,10.707,1.338,10696.264,1337.033,49.657,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,97.807,0.028,1.0,27.0,4027.0,4000.0,27.0,sglang,0.5.10,b300_sxm,0.0,1337.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,10696.264,10696.264,10696.264,1337.033,1337.033,49.657,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,224,10.496,28.0,224.0,1476.032,19.664,21120.173,10.496,1.312,10485.574,1310.697,50.855,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,107.14,0.014,2.0,26.0,8026.0,8000.0,26.0,sglang,0.5.10,b300_sxm,0.0,1310.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,10485.574,10485.576,10485.576,1310.697,1310.697,50.855,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,192,10.006,24.0,192.0,856.584,18.401,19239.229,10.006,1.251,9996.047,1249.506,54.345,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,97.143,0.024,1.0,23.0,4023.0,4000.0,23.0,sglang,0.5.10,b300_sxm,0.0,1249.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,9996.047,9996.048,9996.048,1249.506,1249.506,54.345,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,192,9.824,24.0,192.0,1417.402,17.861,19261.009,9.824,1.228,9814.425,1226.803,55.986,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,106.476,0.012,2.0,22.0,8022.0,8000.0,22.0,sglang,0.5.10,b300_sxm,0.0,1226.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,9814.425,9814.424,9814.424,1226.803,1226.803,55.986,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,160,9.104,20.0,160.0,799.644,16.783,17565.481,9.104,1.138,9095.253,1136.907,59.585,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,96.479,0.02,1.0,19.0,4019.0,4000.0,19.0,sglang,0.5.10,b300_sxm,0.0,1136.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,9095.253,9095.256,9095.256,1136.907,1136.907,59.585,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,160,8.955,20.0,160.0,1358.833,16.181,17523.312,8.955,1.119,8946.203,1118.275,61.802,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,105.812,0.01,2.0,18.0,8018.0,8000.0,18.0,sglang,0.5.10,b300_sxm,0.0,1118.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,8946.203,8946.2,8946.2,1118.275,1118.275,61.802,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,64,4.188,16.0,64.0,1615.876,13.168,14770.784,4.188,1.047,4183.452,1045.863,75.941,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,208.139,0.008,2.0,14.0,8014.0,8000.0,14.0,sglang,0.5.10,b300_sxm,0.0,1045.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,4183.452,8366.904,8366.904,1045.863,1045.863,75.941,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,60,3.992,15.0,60.0,1615.665,12.914,14517.114,3.992,0.998,3988.066,997.017,77.433,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,207.968,0.008,2.0,13.0,8013.0,8000.0,13.0,sglang,0.5.10,b300_sxm,0.0,997.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,3988.066,7976.136,7976.136,997.017,997.017,77.433,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,56,3.981,14.0,56.0,1579.556,11.95,13517.249,3.981,0.995,3976.76,994.19,83.685,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,207.798,0.007,2.0,12.0,8012.0,8000.0,12.0,sglang,0.5.10,b300_sxm,0.0,994.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,3976.76,7953.52,7953.52,994.19,994.19,83.685,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,52,3.764,13.0,52.0,1579.35,11.696,13263.423,3.764,0.941,3760.44,940.11,85.501,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,207.628,0.006,2.0,11.0,8011.0,8000.0,11.0,sglang,0.5.10,b300_sxm,0.0,940.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,8,3760.44,7520.88,7520.88,940.11,940.11,85.501,Kimi K2.5 NVFP4 / sglang / agg,True
