source_run,model_label,serving_mode,source_file,model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,(p)seq/s/worker,(d)seq/s/worker,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,(e)workers,(e)tp,(e)pp,(e)parallel,(e)memory,backend_label,satisfies_sla,cluster_total_gpus,raw_candidate_tps,cluster_tps_8gpu,output_token_throughput_8gpu,per_gpu_throughput_8gpu,per_user_tps,plot_label,is_model_pareto_frontier
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,14,1.019,14.0,14.0,809.606,12.672,13469.164,1.019,0.127,1018.036,127.254,78.913,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,61.833,0.007,2.0,12.0,8012.0,8000.0,12.0,trtllm,1.3.0rc10,b300_sxm,0.0,127.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,1018.036,1018.032,1018.032,127.254,78.913,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,13,0.953,13.0,13.0,809.506,12.581,13378.14,0.953,0.119,951.614,118.952,79.484,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,61.553,0.006,2.0,11.0,8011.0,8000.0,11.0,trtllm,1.3.0rc10,b300_sxm,0.0,118.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,951.614,951.616,951.616,118.952,79.484,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,6,0.458,6.0,6.0,812.102,12.314,13113.769,0.458,0.114,457.506,114.377,81.209,4,4.0,1.0,1.0,2.0,2.0,tp4pp1dp1etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,110.364,0.003,2.0,4.0,8004.0,8000.0,4.0,trtllm,1.3.0rc10,b300_sxm,0.0,114.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,457.506,915.016,915.016,114.377,81.209,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,12,0.909,12.0,12.0,791.011,12.132,12911.151,0.909,0.114,908.209,113.526,82.425,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,61.272,0.006,2.0,10.0,8010.0,8000.0,10.0,trtllm,1.3.0rc10,b300_sxm,0.0,113.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,908.209,908.208,908.208,113.526,82.425,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,11,0.839,11.0,11.0,790.914,12.041,12820.084,0.839,0.105,838.299,104.787,83.048,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.992,0.006,2.0,9.0,8009.0,8000.0,9.0,trtllm,1.3.0rc10,b300_sxm,0.0,104.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,838.299,838.296,838.296,104.787,83.048,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,5,0.396,5.0,5.0,486.134,11.971,12444.924,0.396,0.099,395.508,98.877,83.537,4,4.0,1.0,1.0,2.0,2.0,tp4pp1dp1etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,110.083,0.005,1.0,4.0,4004.0,4000.0,4.0,trtllm,1.3.0rc10,b300_sxm,0.0,98.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,395.508,791.016,791.016,98.877,83.537,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,10,0.79,10.0,10.0,772.425,11.594,12355.079,0.79,0.099,788.917,98.615,86.25,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.712,0.005,2.0,8.0,8008.0,8000.0,8.0,trtllm,1.3.0rc10,b300_sxm,0.0,98.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,788.917,788.92,788.92,98.615,86.25,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,9,0.716,9.0,9.0,772.347,11.506,12267.174,0.716,0.089,714.981,89.373,86.909,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.431,0.004,2.0,7.0,8007.0,8000.0,7.0,trtllm,1.3.0rc10,b300_sxm,0.0,89.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,714.981,714.984,714.984,89.373,86.909,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.336,4.0,4.0,791.658,11.496,12276.385,0.336,0.084,336.061,84.015,86.985,4,4.0,1.0,1.0,2.0,2.0,tp4pp1dp1etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,109.803,0.002,2.0,2.0,8002.0,8000.0,2.0,trtllm,1.3.0rc10,b300_sxm,0.0,84.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,336.061,672.12,672.12,84.015,86.985,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.334,4.0,4.0,474.491,11.322,11785.14,0.334,0.083,333.49,83.372,88.324,4,4.0,1.0,1.0,2.0,2.0,tp4pp1dp1etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,109.803,0.004,1.0,3.0,4003.0,4000.0,3.0,trtllm,1.3.0rc10,b300_sxm,0.0,83.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,333.49,666.976,666.976,83.372,88.324,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,8,0.662,8.0,8.0,753.882,11.022,11765.235,0.662,0.083,660.903,82.613,90.725,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.151,0.004,2.0,6.0,8006.0,8000.0,6.0,trtllm,1.3.0rc10,b300_sxm,0.0,82.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,660.903,660.904,660.904,82.613,90.725,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,7,0.589,7.0,7.0,753.805,10.806,11549.197,0.589,0.074,588.79,73.599,92.539,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.87,0.004,2.0,5.0,8005.0,8000.0,5.0,trtllm,1.3.0rc10,b300_sxm,0.0,73.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,588.79,588.792,588.792,73.599,92.539,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,6,0.532,6.0,6.0,735.345,10.557,11281.934,0.532,0.067,531.79,66.474,94.723,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.59,0.003,2.0,4.0,8004.0,8000.0,4.0,trtllm,1.3.0rc10,b300_sxm,0.0,66.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,531.79,531.792,531.792,66.474,94.723,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,5,0.456,5.0,5.0,446.36,10.364,10799.723,0.456,0.057,455.321,56.915,96.49,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.31,0.005,1.0,4.0,4004.0,4000.0,4.0,trtllm,1.3.0rc10,b300_sxm,0.0,56.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,455.321,455.32,455.32,56.915,96.49,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,5,0.453,5.0,5.0,735.217,10.316,11040.586,0.453,0.057,452.845,56.606,96.94,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.31,0.002,2.0,3.0,8003.0,8000.0,3.0,trtllm,1.3.0rc10,b300_sxm,0.0,56.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,452.845,452.848,452.848,56.606,96.94,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.384,4.0,4.0,716.711,10.046,10752.388,0.384,0.048,384.112,48.014,99.545,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.029,0.002,2.0,2.0,8002.0,8000.0,2.0,trtllm,1.3.0rc10,b300_sxm,0.0,48.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,384.112,384.112,384.112,48.014,99.545,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.381,4.0,4.0,435.593,9.891,10316.618,0.381,0.048,380.619,47.577,101.103,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.029,0.004,1.0,3.0,4003.0,4000.0,3.0,trtllm,1.3.0rc10,b300_sxm,0.0,47.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,380.619,380.616,380.616,47.577,101.103,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,3,0.301,3.0,3.0,443.203,9.533,9967.121,0.301,0.038,300.977,37.622,104.894,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,59.749,0.003,1.0,2.0,4002.0,4000.0,2.0,trtllm,1.3.0rc10,b300_sxm,0.0,37.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,300.977,300.976,300.976,37.622,104.894,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,2,0.214,2.0,2.0,431.903,9.146,9568.832,0.214,0.027,213.498,26.687,109.337,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,59.468,0.002,1.0,1.0,4001.0,4000.0,1.0,trtllm,1.3.0rc10,b300_sxm,0.0,26.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,213.498,213.496,213.496,26.687,109.337,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1,0.12,1.0,1.0,412.72,8.096,8500.732,0.12,0.015,120.286,15.036,123.516,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,59.188,0.001,1.0,1.0,4000.0,4000.0,1.0,trtllm,1.3.0rc10,b300_sxm,0.0,15.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,8,120.286,120.288,120.288,15.036,123.516,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,256,7.24,,,895.084,29.523,30388.561,7.24,0.905,7239.6,904.95,33.871,8,,,,,,,,,,,,,,,,,,,,,,0.0,904.95,1.0,2.0,2.0,64.0,256.0,1.0,4.022,8.68,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,125.617,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,7239.6,7239.6,7239.6,904.95,33.871,GLM-5 NVFP4 / trtllm / disagg,True
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,224,7.041,,,895.084,29.298,30163.786,7.041,0.88,7040.76,880.095,34.132,8,,,,,,,,,,,,,,,,,,,,,,0.0,880.095,1.0,2.0,2.0,56.0,224.0,1.0,4.022,7.653,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,1.0,1.0,4.0,2.0,2.0,tp1pp1dp4etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,123.374,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,7040.76,7040.76,7040.76,880.095,34.132,GLM-5 NVFP4 / trtllm / disagg,True
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,144,5.39,,,895.084,24.602,25472.482,5.39,0.674,5390.28,673.785,40.647,8,,,,,,,,,,,,,,,,,,,,,,0.0,673.785,1.0,2.0,2.0,36.0,144.0,1.0,4.022,5.859,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,117.766,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,5390.28,5390.28,5390.28,673.785,40.647,GLM-5 NVFP4 / trtllm / disagg,True
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,120,4.492,,,895.084,24.6,25470.484,4.492,0.562,4492.36,561.545,40.651,8,,,,,,,,,,,,,,,,,,,,,,0.0,561.545,1.0,2.0,2.0,30.0,120.0,1.0,4.022,4.883,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,1.0,1.0,4.0,2.0,2.0,tp1pp1dp4etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,116.083,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,4492.36,4492.36,4492.36,561.545,40.651,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,56,2.594,,,895.084,19.878,20753.206,2.594,0.324,2594.4,324.3,50.308,8,,,,,,,,,,,,,,,,,,,,,,0.0,324.3,1.0,2.0,2.0,56.0,56.0,1.0,4.022,2.82,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,121.271,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,2594.4,2594.4,2594.4,324.3,50.308,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,48,2.349,,,895.084,18.821,19697.263,2.349,0.294,2348.76,293.595,53.132,8,,,,,,,,,,,,,,,,,,,,,,0.0,293.595,1.0,2.0,2.0,48.0,48.0,1.0,4.022,2.553,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,119.027,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,2348.76,2348.76,2348.76,293.595,53.132,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,33,1.62,,,895.084,18.769,19645.315,1.62,0.203,1620.12,202.515,53.279,8,,,,,,,,,,,,,,,,,,,,,,0.0,202.515,1.0,2.0,1.0,11.0,11.0,3.0,4.022,0.587,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,2.0,1.0,1.0,1.0,2.0,tp2pp1dp1etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,208.151,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,1620.12,1620.12,1620.12,202.515,53.279,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,27,1.408,,,895.084,17.661,18538.423,1.408,0.176,1407.6,175.95,56.623,8,,,,,,,,,,,,,,,,,,,,,,0.0,175.95,1.0,2.0,1.0,9.0,9.0,3.0,4.022,0.51,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,2.0,1.0,1.0,1.0,2.0,tp2pp1dp1etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,207.59,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,1407.6,1407.6,1407.6,175.95,56.623,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,22,1.162,,,895.084,17.442,18319.642,1.162,0.145,1161.96,145.245,57.333,8,,,,,,,,,,,,,,,,,,,,,,0.0,145.245,1.0,2.0,2.0,22.0,22.0,1.0,4.022,1.263,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,4.0,1.0,1.0,2.0,2.0,tp4pp1dp1etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,111.737,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,1161.96,1161.96,1161.96,145.245,57.333,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,21,1.156,,,895.084,16.71,17588.374,1.156,0.145,1156.44,144.555,59.844,8,,,,,,,,,,,,,,,,,,,,,,0.0,144.555,1.0,2.0,1.0,7.0,7.0,3.0,4.022,0.419,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,2.0,1.0,1.0,1.0,2.0,tp2pp1dp1etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,207.029,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,1156.44,1156.44,1156.44,144.555,59.844,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,20,1.125,,,895.084,16.367,17245.717,1.125,0.141,1125.16,140.645,61.099,8,,,,,,,,,,,,,,,,,,,,,,0.0,140.645,1.0,2.0,2.0,20.0,20.0,1.0,4.022,1.223,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,111.176,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,1125.16,1125.16,1125.16,140.645,61.099,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_b300_sxm_trtllm_isl4000_osl1000_ttft2000_tpot30_509875/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,18,1.057,,,895.084,15.682,16561.402,1.057,0.132,1057.08,132.135,63.769,8,,,,,,,,,,,,,,,,,,,,,,0.0,132.135,1.0,2.0,2.0,18.0,18.0,1.0,4.022,1.149,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,209.774,trtllm,1.3.0rc10,b300_sxm,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,110.615,trtllm,1.3.0rc10,b300_sxm,0.0,0.0,0.0,,0.0,trtllm,True,8,1057.08,1057.08,1057.08,132.135,63.769,GLM-5 NVFP4 / trtllm / disagg,False
